filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
data/processed\speech\english\LibriSpeech\train-clean-100\2182\181173\2182-181173-0016.wav,-264.80872,77.98886,-11.624665,10.723777,-14.02196,-10.345069,-7.750675,-12.719477,-14.892856,-20.93116,-11.453629,-17.95589,-7.8392797,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7178\34644\7178-34644-0050.wav,-340.95844,66.74462,7.592658,-0.29456747,-9.496868,-1.3945025,-3.5302248,3.0291057,0.75216746,-0.96665627,-1.3833101,1.9146824,3.1362903,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5867\48852\5867-48852-0048.wav,-271.03052,92.21759,3.1697938,22.666687,-12.816039,5.071665,-5.3267884,-3.7872357,-9.093434,-5.706021,-5.3243732,-2.4871113,1.5180086,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8324\286682\8324-286682-0002.wav,-238.18167,87.862404,6.026405,24.204521,0.5800411,7.525447,-0.63651615,-7.583039,-9.137497,-1.4932272,-2.9651902,1.8714623,5.1680236,speech
data/processed\speech\english\LibriSpeech\dev-clean\3536\8226\3536-8226-0002.wav,-229.519,80.431725,-8.23465,18.72503,-11.706296,9.258117,-10.194869,-6.798338,-13.810491,-10.2765045,5.71363,-4.027546,8.356812,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5561\39621\5561-39621-0030.wav,-109.97949,93.05723,-36.12037,34.533943,-14.623526,-6.781323,-4.5997257,-10.360842,-1.7853131,-10.138313,-7.5797954,-2.8103733,-1.9821229,speech
data/processed\speech\english\LibriSpeech\dev-clean\422\122949\422-122949-0022.wav,-208.05867,75.29162,22.303825,37.76374,2.74286,7.102664,-22.850163,-4.6739964,-13.210626,-4.546853,-9.389099,-5.016603,-7.6286044,speech
data/processed\speech\english\LibriSpeech\train-clean-100\289\121665\289-121665-0040.wav,-267.4874,33.821552,-18.794167,43.39875,-24.467913,16.749323,-1.2904521,7.628603,9.942951,-2.126148,2.2301862,2.4318025,6.275951,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4640\19189\4640-19189-0018.wav,-176.94412,80.952896,2.9639492,18.115128,-5.8496885,-6.8419857,-10.882409,-16.603468,-10.502463,-1.9615153,-0.49842122,-0.32931685,4.563844,speech
data/processed\speech\english\LibriSpeech\train-clean-100\328\129766\328-129766-0056.wav,-198.74138,70.38786,10.863006,30.757439,-6.3056154,5.7873473,1.979319,4.8399177,-2.3992755,1.82019,-1.0759399,0.09225799,4.798151,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3214\167602\3214-167602-0030.wav,-235.3493,106.019356,-35.26665,57.85976,24.273903,-0.8441806,-21.06002,3.29463,10.686632,-7.2865863,2.981173,5.113766,-3.1350117,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7178\34645\7178-34645-0027.wav,-243.16219,97.09612,-13.263919,17.077467,-26.962904,-18.631496,-3.8220212,-6.4570184,-8.4973955,-10.906071,-3.1684837,-1.4737303,0.7779628,speech
data/processed\speech\english\LibriSpeech\train-clean-100\19\198\19-198-0003.wav,-140.9972,80.42036,-10.395928,20.868767,-15.284597,-18.007553,-28.41272,-13.3928995,-2.702512,3.4571517,6.362024,-1.5416713,1.3322603,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4018\107312\4018-107312-0029.wav,-233.84079,92.85457,9.7759075,41.368908,-0.3438834,0.8925931,-7.9876904,-9.043972,3.114536,-10.363484,-4.1326275,-8.169155,0.0065612793,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2196\170379\2196-170379-0024.wav,-226.36597,67.734474,-20.2401,-7.7269974,-36.36654,-4.6741824,-19.119944,-4.27526,-7.5434117,-3.6496453,-5.411824,-1.9337924,0.096153945,speech
data/processed\speech\english\LibriSpeech\train-clean-100\481\123720\481-123720-0022.wav,-224.24446,103.693306,0.89022696,20.384665,-7.886823,-0.09328733,-5.5608287,-14.919007,-1.6387523,-3.2356596,3.835192,0.6024894,-6.896264,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8051\118101\8051-118101-0025.wav,-302.89072,99.18252,-13.414136,8.930164,-18.790241,-32.600372,-16.93588,-10.783614,-10.555,-3.4869046,-7.483481,-6.0274916,-5.227444,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5104\33406\5104-33406-0034.wav,-271.31042,94.63035,7.4942493,32.53136,5.8380384,5.251981,-3.1123843,-22.641783,-6.8367653,1.0361239,-1.844074,-0.7690975,-7.020203,speech
data/processed\speech\english\LibriSpeech\train-clean-100\322\124147\322-124147-0047.wav,-201.07674,53.177174,2.2442808,22.809929,17.980595,9.138895,-6.775923,4.6917663,-1.9710618,6.2826166,-2.266097,-0.3653179,4.763842,speech
data/processed\speech\english\LibriSpeech\dev-clean\3081\166546\3081-166546-0037.wav,-146.88835,72.90189,36.475727,9.766861,17.795715,2.502379,9.736431,-1.9478927,7.334296,5.7387567,-2.4360847,4.629279,3.8624558,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7859\102519\7859-102519-0020.wav,-216.59921,76.701164,20.779715,25.97735,28.37254,-21.16591,-23.385311,-24.616785,-12.481238,-9.184547,-15.435721,1.4922423,2.0527701,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3374\298032\3374-298032-0042.wav,-171.47066,42.141335,20.836674,3.9680176,1.7576392,-0.022222921,-12.898181,-8.406515,-1.7347598,6.7114234,-7.5089073,5.9153104,1.7061527,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4014\186176\4014-186176-0038.wav,-246.68332,104.59869,-9.58195,26.386547,-0.4964006,-5.9647284,2.6143205,-7.152514,-7.0510683,12.547505,-10.1455345,9.204888,-3.9401042,speech
data/processed\speech\english\LibriSpeech\dev-clean\8297\275155\8297-275155-0028.wav,-234.60838,104.64453,-2.3378386,10.284977,-12.985028,-0.74512196,-11.4168625,-4.4352384,-1.945343,2.2276478,-4.219621,-9.132625,-7.3776703,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4406\16883\4406-16883-0023.wav,-189.12584,71.69198,-16.670254,1.5610107,-25.39731,-0.8857767,-15.591336,-21.42519,2.0172358,-7.3041606,2.4805536,-1.5225539,-3.086937,speech
data/processed\speech\english\LibriSpeech\train-clean-100\332\128985\332-128985-0012.wav,-100.356804,75.441956,-16.058893,40.866734,-2.591619,2.0650842,-0.3607707,-1.2414706,4.741871,-1.6317413,-0.7503263,1.8301016,-0.5587675,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3857\182317\3857-182317-0002.wav,-220.41637,54.572628,18.91749,32.607376,9.986168,11.72804,-19.269554,4.3721313,-6.002766,-6.5602937,-4.993593,-11.545663,5.1676707,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7059\88364\7059-88364-0005.wav,-256.4596,98.81837,-6.6105843,34.598053,-13.111987,-0.9019492,-15.837353,-5.667277,0.44446367,-3.8944352,6.7041063,5.6818576,9.981668,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2007\132570\2007-132570-0033.wav,-237.95157,64.90327,-11.556973,32.00848,-18.080229,5.020636,-5.1532035,-0.85997856,0.7077555,-5.7894692,4.5210123,0.1895609,5.2050805,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2952\407\2952-407-0011.wav,-204.65367,88.049095,-31.482698,34.981525,-1.280722,-15.325616,-14.567453,-4.779422,3.3820808,3.7119253,-4.964335,4.94512,-2.255974,speech
data/processed\speech\english\LibriSpeech\train-clean-100\150\126107\150-126107-0008.wav,-194.13127,45.778828,7.852113,18.743141,-2.9094148,2.0042462,-3.3118603,-1.6759475,5.0754423,0.056109194,1.1511515,3.0685153,9.831261,speech
data/processed\speech\english\LibriSpeech\train-clean-100\839\130898\839-130898-0082.wav,-279.13434,93.29159,-23.744175,31.551622,-9.15825,10.901958,-4.0444274,-4.6800404,4.2054977,2.3652396,5.0317173,1.1470518,2.019851,speech
data/processed\speech\english\LibriSpeech\train-clean-100\118\47824\118-47824-0043.wav,-259.61722,102.33075,3.039342,33.306408,3.2162085,10.444606,-16.564554,-7.936246,-0.5889657,-4.384957,-3.5493748,6.4420433,-7.0590425,speech
data/processed\speech\english\LibriSpeech\train-clean-100\405\130895\405-130895-0019.wav,-165.49538,75.94059,-8.110351,28.943312,2.2083738,-0.83673024,-4.0156264,-11.894252,-0.8769875,-3.413972,-7.588629,-5.489412,-1.772975,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4680\16041\4680-16041-0011.wav,-213.32948,67.99409,-9.507724,18.799343,-9.210273,-11.825142,-19.5032,-2.7580383,-4.825724,-5.957077,-5.857338,0.20717306,-3.1071332,speech
data/processed\speech\english\LibriSpeech\train-clean-100\39\121916\39-121916-0010.wav,-179.59067,59.25777,1.7255869,22.270844,-2.1758766,-6.9685283,-7.16603,-2.1066,-0.8017841,-4.8271604,-9.168492,4.4828396,0.31606284,speech
data/processed\speech\english\LibriSpeech\dev-clean\7976\110523\7976-110523-0006.wav,-240.43224,99.334,-39.07186,10.742553,-12.304823,-25.756159,-13.316032,-14.059549,-3.5867183,-2.7142513,-26.568665,-4.510372,-10.680356,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8063\274116\8063-274116-0014.wav,-240.67311,114.33992,6.1884418,35.630363,13.927877,18.410025,-20.241703,-2.5069885,-1.0769843,-2.8432841,3.5292494,1.3128057,0.14196917,speech
data/processed/nonspeech/musan/speech/librivox/speech-librivox-0065.wav,-1131.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\8580\287364\8580-287364-0028.wav,-160.24641,75.159775,-11.526425,13.08684,0.617627,3.6841338,5.916807,-5.7691245,-3.40397,-3.2190702,-8.5056925,-4.8594294,-9.6052065,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3486\166424\3486-166424-0005.wav,-195.53618,80.527664,-20.106195,30.001196,-11.623578,-3.1729264,-21.273634,-17.76934,-1.9066812,-20.51028,-4.8999376,-4.408134,-12.403352,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6818\68772\6818-68772-0035.wav,-314.5489,91.47241,-8.811813,25.417578,-9.84326,-13.104595,-8.90597,-4.501821,-1.1737092,-8.420008,-5.948355,-5.9859533,3.1838155,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2196\174172\2196-174172-0011.wav,-231.07373,83.35856,-11.298119,25.449327,3.9665704,-7.3096642,-3.1969028,6.4615083,-3.3289127,9.592391,-5.9998665,3.2569263,15.104117,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2196\174172\2196-174172-0037.wav,-229.62177,52.37491,5.9457364,32.456226,1.0336493,-14.066731,-6.1734476,5.900019,-8.154971,5.708044,-2.9604292,2.7980373,13.199484,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7367\86737\7367-86737-0097.wav,-245.914,56.940166,-16.42265,33.822388,-7.7542977,-1.7447739,-4.8835187,-7.5043364,-0.36569723,-2.8692558,-2.772911,2.924335,-4.935685,speech
data/processed\speech\english\LibriSpeech\train-clean-100\625\132112\625-132112-0019.wav,-260.5353,145.8986,-4.54111,39.173927,6.7879124,-1.2359086,-9.49541,-5.8268504,-2.181524,4.0774913,-5.715529,8.354375,2.551992,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8088\284756\8088-284756-0014.wav,-170.1057,60.904385,-15.463193,51.24553,-11.916675,8.707413,-6.1879888,-8.008984,3.8562682,0.38990745,-2.866001,3.1614256,-7.087427,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7367\86737\7367-86737-0032.wav,-227.05405,67.04807,-13.397746,18.155222,-12.755689,1.1729709,-5.4041214,-8.863344,-3.8766592,0.97367215,-5.8153877,1.0305879,-3.5437183,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7226\86964\7226-86964-0012.wav,-261.5996,105.806816,6.9119825,26.356432,0.3456689,11.804409,7.2607245,-5.986629,-5.730172,-21.289356,-1.6492107,-5.6396446,-8.921639,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6367\65536\6367-65536-0074.wav,-232.77237,73.1843,19.817043,27.946352,12.512333,1.4434375,5.00054,0.3711669,-3.4918969,1.9042661,-3.4701278,-0.6194762,-2.9075916,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6818\76332\6818-76332-0018.wav,-333.8472,89.616714,6.4125333,22.234219,-11.702233,3.984079,-4.665183,-4.6181693,-2.0883021,-7.1627994,-5.0306053,-6.871409,-0.8324557,speech
data/processed/nonspeech/musan/noise/free-sound/noise-free-sound-0706.wav,-350.52036,36.72506,-10.786908,5.998489,-5.448395,6.1780863,-2.4869583,2.7620795,-2.1006088,3.5542135,-1.5801381,3.9956434,-1.1542145,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\2764\36617\2764-36617-0007.wav,-239.4073,33.1449,0.21392979,51.865364,-24.774645,13.517848,-0.16543461,3.083056,5.881363,-1.5213801,0.73714244,3.7828321,1.5362428,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6064\56165\6064-56165-0007.wav,-200.51582,55.71128,-19.590315,20.901758,-18.308174,-6.0522947,-13.947516,-2.7388763,-3.8570037,0.5891797,1.7263938,-7.3148956,0.8575684,speech
data/processed\speech\english\LibriSpeech\train-clean-100\39\121914\39-121914-0021.wav,-154.92911,42.960667,9.267394,24.569067,-2.844772,-6.0745115,-8.063927,-4.0219913,-0.053102054,-3.3787262,-10.055697,6.957787,0.9343223,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1081\125237\1081-125237-0025.wav,-159.14308,88.48243,-2.0913146,54.678474,1.4121306,0.9636215,3.7779305,-3.9368656,0.938177,4.853299,-2.1944726,3.6720529,3.0492036,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4195\17507\4195-17507-0041.wav,-261.20822,100.207756,-9.603733,6.118485,-0.14639293,-14.295154,-19.038233,-6.133165,-7.6083994,-1.2928371,-13.101094,-2.6972952,-7.151841,speech
data/processed\speech\english\LibriSpeech\dev-clean\6345\93302\6345-93302-0019.wav,-283.37894,103.01898,-4.6088743,1.7735568,-22.385714,-36.558784,-29.922775,-14.252956,-6.845695,-1.1412047,-7.0853953,-1.4847392,2.3334846,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4137\11701\4137-11701-0019.wav,-282.32526,68.317764,-12.742704,-9.025018,-24.977398,-17.991077,-25.290361,-13.557522,-2.3567195,-13.3649235,-10.131496,-9.350801,0.29245126,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5750\100289\5750-100289-0083.wav,-207.73636,105.23495,0.6915384,47.057796,4.6571326,-0.8532091,-1.3931404,-13.808277,-4.3519697,-4.242935,-5.139438,-1.8784003,-6.847949,speech
data/processed\speech\english\LibriSpeech\train-clean-100\78\369\78-369-0049.wav,-258.1464,83.74075,16.095654,27.153833,11.23382,6.8162155,3.3724124,3.4906187,-0.15298553,3.700078,-2.084081,0.15183894,-0.18356256,speech
data/processed\speech\english\LibriSpeech\train-clean-100\226\131533\226-131533-0004.wav,-187.87393,57.630226,-16.56965,13.790549,2.3741658,-3.7524185,-3.3021598,3.6290977,3.9761713,3.4910083,3.490932,6.332443,3.239623,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4441\76262\4441-76262-0010.wav,-222.65755,112.51119,12.132224,30.471312,8.65923,5.5680957,9.364561,-13.296183,7.583922,-7.0372515,1.014969,1.8967899,-5.791462,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4137\11702\4137-11702-0050.wav,-228.51973,78.52555,-12.926107,16.518356,-26.271482,-14.852881,-18.37122,-15.199124,-7.2971897,-17.194477,-6.2745905,-6.012529,-2.225916,speech
data/processed\speech\english\LibriSpeech\train-clean-100\150\126112\150-126112-0013.wav,-178.54039,58.59374,11.625405,22.568727,0.7263248,-1.5686749,1.119907,-3.533984,4.268339,-0.004522705,1.3579965,4.4311986,8.37351,speech
data/processed\speech\english\LibriSpeech\train-clean-100\839\130898\839-130898-0052.wav,-274.4867,79.62815,-20.67327,38.090885,-8.752062,6.8599696,-5.0107803,-7.443721,-2.8069685,-2.6849363,8.1599655,3.5355122,2.6113486,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8108\274318\8108-274318-0048.wav,-258.664,85.8498,-2.3403988,42.4398,-5.589312,-1.6113515,0.25351465,-21.96704,-2.4478137,-11.589111,-14.44979,-1.4493902,-7.5423036,speech
data/processed/nonspeech/musan/noise/free-sound/noise-free-sound-0645.wav,-437.09317,44.5721,5.8985534,22.071829,2.5538015,13.056333,1.6254162,10.104403,3.0173087,7.2097306,-4.2120886,4.178642,1.6906532,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\403\128339\403-128339-0027.wav,-260.0486,88.20452,-1.140299,38.328777,9.506214,17.356806,-5.172587,-1.8010985,-4.3830757,-5.6509805,-0.6795543,-6.2977333,1.5402403,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4813\248638\4813-248638-0048.wav,-241.22299,109.938644,-13.264252,34.985676,-1.92266,-8.529424,2.3761284,-9.392881,-3.219948,-14.156751,-6.0415125,-3.2114518,-4.0383844,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8123\275216\8123-275216-0005.wav,-279.47745,84.66311,4.1975484,15.155825,-6.3408813,-12.010658,-16.184067,-22.02678,-9.586421,-7.6027174,-5.04341,-5.077019,6.5263844,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6272\70171\6272-70171-0038.wav,-280.42697,99.57467,-12.47659,16.150887,-12.912201,-7.1932974,-14.221304,-13.08321,-8.637436,-7.790692,-8.655111,-2.5384386,1.5275692,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1263\141777\1263-141777-0027.wav,-205.51822,72.96275,-6.87626,24.25362,-9.940751,2.9839127,0.2435715,-3.2458417,0.89126897,-5.0779247,2.6752803,-3.4443948,4.7121577,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1553\140048\1553-140048-0041.wav,-254.46645,48.239605,3.2371209,27.017618,2.0885286,-5.963035,-8.035215,-9.008335,2.8793762,-3.1036704,0.019206667,-6.6908765,5.280378,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1723\141149\1723-141149-0036.wav,-179.11182,72.36423,-8.175712,38.196278,-1.7615244,4.5232334,-9.365479,-0.44464764,-0.36724168,4.516152,3.2996678,3.4144943,2.0476136,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6064\300880\6064-300880-0013.wav,-216.84813,78.05243,-27.51593,-0.9184954,-15.7771845,-2.926015,-17.23355,-14.962446,-7.2123227,-9.942448,-2.0079246,-11.837014,-3.0290265,speech
data/processed\speech\english\LibriSpeech\train-clean-100\481\123719\481-123719-0018.wav,-253.13216,97.16802,3.7810628,24.809607,-1.7101288,-3.305403,-10.029608,-8.305034,0.43998662,0.60395634,6.2685676,-1.3300024,-1.7114868,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1363\135842\1363-135842-0001.wav,-267.92014,98.523865,18.010092,29.41735,0.9144251,0.53635293,4.897936,3.355033,-3.2889702,10.611554,2.7249908,6.1833925,6.246281,speech
data/processed\speech\english\LibriSpeech\dev-clean\8297\275155\8297-275155-0018.wav,-235.25587,93.533424,2.3397222,24.847113,-1.1011394,-4.0904303,-18.3288,-6.425761,-5.5749574,-7.7145624,-13.290365,-6.7531214,-11.532401,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7402\90848\7402-90848-0016.wav,-266.0491,85.48693,-24.577463,25.598423,-29.722912,-25.149712,-12.512812,-21.809576,-9.262365,-8.956696,-7.1444235,-17.651398,-7.8528166,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6529\62554\6529-62554-0036.wav,-230.92105,79.73138,11.618418,19.385103,2.1587026,-7.6919336,-13.287106,-6.8284335,-9.336469,-5.9828362,-10.99677,-8.048564,-9.236453,speech
data/processed\speech\english\LibriSpeech\train-clean-100\625\132118\625-132118-0041.wav,-305.16058,129.36371,-1.9846978,28.4925,5.995747,8.532056,-1.5848833,3.3895211,3.722437,5.2525687,2.7544732,8.053059,2.067647,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1963\142393\1963-142393-0046.wav,-217.40942,57.239117,-45.813324,47.448845,-45.72059,4.0479646,-16.71971,4.7336426,-7.76806,-2.4370542,2.2127624,-5.294805,1.1998824,speech
data/processed\speech\english\LibriSpeech\dev-clean\3000\15664\3000-15664-0033.wav,-276.9077,106.55582,4.7237697,12.697263,16.831623,-13.960629,3.1914275,-6.708529,-7.6882324,-2.910736,-14.839305,-7.2512574,-4.4739366,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6078\54013\6078-54013-0007.wav,-221.12387,88.23595,-16.570385,20.379057,-10.298239,-2.0455487,-9.279917,-4.1389647,-6.0458794,-10.093403,-3.2986107,-3.5038593,3.0751095,speech
